,AA,AAPL,GE,IBM,JNJ,MSFT,PEP,SPX,XOM
2001-04-19 00:00:00,31.92,12.86,34.91,100.33,36.1,26.73,34.05,1253.69,33.37
2001-04-20 00:00:00,32.66,12.52,34.61,100.64,35.82,27.11,33.08,1242.98,33.66
2001-04-23 00:00:00,32.71,12.12,33.97,98.16,35.74,26.82,33.89,1224.36,34.78
2001-04-24 00:00:00,32.34,12.02,33.1,98.75,35.97,26.54,34.59,1209.47,34.57
2001-04-25 00:00:00,32.77,12.36,34.41,100.66,36.55,27.38,35.33,1228.75,35.21
2001-04-26 00:00:00,34.06,12.35,35.48,99.69,37.15,27.16,35.99,1234.52,35.11
2001-04-27 00:00:00,33.98,13.1,35.95,101.84,37.09,26.37,35.35,1253.05,35.2
2001-04-30 00:00:00,33.51,12.74,34.92,100.92,37.52,26.62,35.01,1249.46,35.01
2001-05-01 00:00:00,33.59,12.97,35.2,103.87,37.64,27.57,35.79,1266.44,35.09
2001-05-02 00:00:00,33.57,13.3,35.33,101.14,37.91,27.41,35.52,1267.43,34.18
2001-05-03 00:00:00,33.21,12.48,34.9,99.65,37.62,26.93,35.46,1248.58,34.03
2001-05-04 00:00:00,34.03,12.88,35.93,101.55,38.01,27.8,35.82,1266.61,34.6
2001-05-07 00:00:00,33.3,12.48,35.95,101.58,38.15,28.05,35.91,1263.51,34.85
2001-05-08 00:00:00,32.77,12.28,35.61,103.28,38.09,28.31,36.07,1261.2,35.07
2001-05-09 00:00:00,33.61,11.99,35.57,102.65,38.2,27.66,36.51,1255.54,35.46
2001-05-10 00:00:00,34.04,11.5,35.86,101.09,37.81,27.5,37.25,1255.18,34.99
2001-05-11 00:00:00,32.71,11.43,35.27,98.12,37.82,27.27,37.01,1245.67,34.8
2001-05-14 00:00:00,33.55,11.65,35.79,98.77,38.03,27.0,37.0,1248.92,35.37
2001-05-15 00:00:00,34.11,11.59,36.09,99.67,37.75,26.83,36.07,1249.44,35.52
2001-05-16 00:00:00,36.15,12.05,37.57,101.62,38.8,27.17,36.28,1284.99,35.54
2001-05-17 00:00:00,36.36,11.77,37.5,100.98,39.15,26.79,36.02,1288.49,35.24
2001-05-18 00:00:00,36.51,11.77,38.13,103.06,39.41,26.75,36.06,1291.96,35.82
2001-05-21 00:00:00,36.84,11.78,38.43,104.46,39.27,27.03,36.02,1312.83,35.25
2001-05-22 00:00:00,35.41,11.75,37.91,103.56,38.63,27.63,35.26,1309.38,35.27
2001-05-23 00:00:00,35.4,11.61,36.95,103.02,38.14,27.39,35.87,1289.05,34.66
2001-05-24 00:00:00,34.53,11.6,36.99,104.95,38.03,28.18,36.05,1293.17,34.92
2001-05-25 00:00:00,35.06,11.38,35.95,103.37,37.95,27.86,35.92,1277.89,34.99
2001-05-29 00:00:00,35.3,10.73,35.74,101.15,38.03,27.64,36.01,1267.93,34.87
2001-05-30 00:00:00,34.41,9.89,35.28,98.85,37.89,27.19,36.55,1248.08,35.29
2001-05-31 00:00:00,35.05,9.98,35.26,98.11,37.83,27.18,35.88,1255.82,35.25
2001-06-01 00:00:00,35.35,10.44,35.26,99.06,38.24,27.64,35.92,1260.67,35.33
2001-06-04 00:00:00,35.54,10.33,35.59,99.72,39.08,27.81,36.01,1267.11,36.07
2001-06-05 00:00:00,36.42,10.47,35.39,102.64,39.88,28.53,36.56,1283.57,36.36
2001-06-06 00:00:00,35.73,10.36,35.08,103.11,40.23,28.43,35.87,1270.03,35.5
2001-06-07 00:00:00,35.36,10.83,35.2,102.89,40.22,28.95,35.63,1276.96,35.42
2001-06-08 00:00:00,34.95,10.66,34.64,101.88,39.81,28.76,35.79,1264.96,35.5
2001-06-11 00:00:00,34.23,10.02,34.11,102.99,39.56,28.34,35.4,1254.39,35.62
2001-06-12 00:00:00,32.9,10.15,35.1,102.89,39.73,28.32,35.56,1255.85,35.79
2001-06-13 00:00:00,32.74,10.23,34.43,102.27,39.58,27.78,35.64,1241.6,35.73
2001-06-14 00:00:00,31.86,9.94,35.16,101.57,39.73,27.07,35.21,1219.87,35.29
2001-06-15 00:00:00,31.65,10.22,35.13,99.69,40.62,26.73,34.79,1214.36,35.31
2001-06-18 00:00:00,30.87,10.16,35.26,100.27,40.61,26.28,34.87,1208.43,35.15
2001-06-19 00:00:00,30.54,10.1,35.17,100.77,41.58,26.45,35.15,1212.58,35.1
2001-06-20 00:00:00,30.93,10.84,36.54,99.24,41.84,27.27,35.43,1223.14,34.85
2001-06-21 00:00:00,32.23,11.24,36.88,98.81,41.38,27.44,36.33,1237.04,35.12
2001-06-22 00:00:00,31.76,11.13,37.32,99.05,40.89,27.05,36.45,1225.35,35.32
2001-06-25 00:00:00,30.87,11.99,36.16,98.85,40.27,27.05,36.09,1218.6,35.16
2001-06-26 00:00:00,30.96,11.88,35.11,99.2,39.89,27.56,36.05,1216.76,35.18
2001-06-27 00:00:00,31.24,11.67,34.73,99.62,39.57,27.95,36.49,1211.07,34.65
2001-06-28 00:00:00,32.49,11.77,35.17,101.0,40.74,28.58,36.66,1226.2,34.49
2001-06-29 00:00:00,32.49,11.62,35.26,99.6,38.99,28.68,35.55,1224.38,34.7
2001-07-02 00:00:00,32.88,11.95,36.13,100.34,39.95,27.74,36.34,1236.72,34.84
2001-07-03 00:00:00,32.69,11.92,35.63,99.14,39.84,27.69,36.69,1234.45,34.69
2001-07-05 00:00:00,33.12,11.6,34.99,98.37,39.73,26.92,36.17,1219.24,34.56
2001-07-06 00:00:00,32.33,11.02,33.85,93.46,39.34,25.96,36.1,1190.59,34.48
2001-07-09 00:00:00,32.79,11.35,33.82,91.89,40.68,25.81,36.37,1198.78,34.45
2001-07-10 00:00:00,32.08,10.57,33.04,89.47,40.98,25.34,36.37,1181.52,34.07
2001-07-11 00:00:00,31.61,11.27,32.21,91.13,41.64,26.13,36.26,1180.18,33.74
2001-07-12 00:00:00,33.08,12.18,33.93,94.11,41.24,28.13,36.63,1208.14,33.94
2001-07-13 00:00:00,33.68,12.43,34.26,95.24,41.4,28.03,36.54,1215.68,34.15
2001-07-16 00:00:00,32.22,11.98,33.37,94.61,41.94,27.97,36.99,1202.45,34.16
2001-07-17 00:00:00,31.99,12.55,33.29,95.24,42.86,28.22,37.11,1214.44,33.88
2001-07-18 00:00:00,33.22,10.4,33.32,91.51,42.46,27.73,37.79,1207.71,33.47
2001-07-19 00:00:00,32.9,9.98,33.56,91.26,42.3,28.51,37.37,1215.02,34.22
2001-07-20 00:00:00,32.56,9.99,33.67,92.75,42.53,27.18,37.19,1210.85,34.45
2001-07-23 00:00:00,32.12,9.77,32.71,92.89,41.83,26.36,36.23,1191.03,33.76
2001-07-24 00:00:00,30.24,9.55,31.77,91.71,41.14,26.06,35.88,1171.65,32.55
2001-07-25 00:00:00,31.73,9.23,31.62,92.04,41.13,26.51,36.83,1190.49,33.47
2001-07-26 00:00:00,32.12,9.3,31.59,93.02,41.51,26.16,36.78,1202.93,33.94
2001-07-27 00:00:00,31.35,9.48,32.24,91.88,41.37,25.72,36.73,1205.82,33.95
2001-07-30 00:00:00,31.72,9.47,31.48,92.89,41.3,25.85,37.07,1204.52,33.69
2001-07-31 00:00:00,31.86,9.4,31.41,92.32,42.22,26.01,37.5,1211.23,33.18
2001-08-01 00:00:00,31.32,9.53,30.9,93.95,41.99,26.12,35.14,1215.93,33.05
2001-08-02 00:00:00,30.86,9.91,30.47,95.47,41.51,26.5,35.75,1220.75,33.15
2001-08-03 00:00:00,30.8,9.75,30.86,94.93,41.82,26.28,35.74,1214.35,32.78
2001-08-06 00:00:00,30.19,9.56,29.88,93.46,41.65,25.98,35.38,1200.48,32.45
2001-08-07 00:00:00,30.17,9.62,30.88,93.24,42.13,26.07,35.78,1204.4,32.87
2001-08-08 00:00:00,29.36,9.45,30.07,91.55,41.92,25.49,35.89,1183.53,32.77
2001-08-09 00:00:00,29.26,9.52,30.25,91.45,42.04,25.54,36.45,1183.43,32.71
2001-08-10 00:00:00,30.18,9.51,30.73,92.22,42.94,25.74,36.72,1190.16,33.03
2001-08-13 00:00:00,30.28,9.55,30.49,93.02,43.47,25.87,36.23,1191.29,33.07
2001-08-14 00:00:00,30.1,9.36,30.21,93.32,44.48,25.42,36.63,1186.73,32.87
2001-08-15 00:00:00,29.42,9.22,30.16,92.27,44.49,24.83,36.64,1178.02,33.15
2001-08-16 00:00:00,29.59,9.32,30.03,92.92,42.84,25.39,36.95,1181.66,32.99
2001-08-17 00:00:00,29.92,9.03,29.46,91.9,42.09,24.31,36.74,1161.97,32.33
2001-08-20 00:00:00,30.82,9.06,29.98,91.47,42.95,24.64,37.4,1171.41,32.56
2001-08-21 00:00:00,30.5,8.96,29.22,89.53,42.52,23.88,37.03,1157.26,32.27
2001-08-22 00:00:00,31.11,9.1,29.49,91.35,42.9,23.83,37.74,1165.31,32.52
2001-08-23 00:00:00,31.01,8.9,29.63,90.5,42.79,23.23,38.0,1162.09,32.67
2001-08-24 00:00:00,32.0,9.28,30.32,94.01,42.75,24.38,37.88,1184.93,33.31
2001-08-27 00:00:00,31.86,9.46,30.45,93.9,42.56,24.48,37.7,1179.21,32.79
2001-08-28 00:00:00,31.62,9.2,29.77,92.22,42.18,23.87,37.48,1161.51,32.36
2001-08-29 00:00:00,30.98,8.91,29.32,91.5,41.72,23.67,37.79,1148.56,32.26
2001-08-30 00:00:00,30.57,8.91,29.02,88.18,41.57,22.37,38.02,1129.03,32.08
2001-08-31 00:00:00,31.08,9.27,29.53,87.82,41.27,22.42,37.8,1133.58,32.08
2001-09-04 00:00:00,31.42,9.12,29.48,89.18,43.97,22.04,38.04,1132.94,32.56
2001-09-05 00:00:00,30.98,9.27,30.11,88.18,44.04,22.69,38.56,1131.74,32.93
2001-09-06 00:00:00,30.19,8.86,29.24,86.11,44.59,22.01,37.99,1106.4,32.68
2001-09-07 00:00:00,28.91,8.64,28.63,84.87,43.64,21.77,38.24,1085.78,32.68
2001-09-10 00:00:00,27.56,8.69,28.41,84.77,43.55,22.62,37.83,1092.54,32.95
2001-09-17 00:00:00,24.53,8.49,25.38,82.02,43.71,20.79,38.64,1038.77,32.08
2001-09-18 00:00:00,24.62,8.14,24.44,84.7,42.68,21.34,39.93,1032.74,31.54
2001-09-19 00:00:00,24.87,8.51,23.46,84.35,41.92,21.17,40.0,1016.1,30.69
2001-09-20 00:00:00,23.33,7.84,21.93,82.07,40.99,19.94,39.33,984.54,29.58
2001-09-21 00:00:00,23.08,7.86,22.6,79.52,40.91,19.53,37.91,965.8,28.62
2001-09-24 00:00:00,24.62,8.23,25.41,83.3,41.04,20.44,38.24,1003.45,28.65
2001-09-25 00:00:00,24.49,7.77,25.63,82.99,41.45,20.16,38.72,1012.27,28.98
2001-09-26 00:00:00,23.68,7.57,25.73,80.22,42.39,19.75,38.86,1007.04,28.77
2001-09-27 00:00:00,24.67,7.76,26.07,79.08,42.66,19.63,39.44,1018.61,30.69
2001-09-28 00:00:00,25.28,7.76,26.98,80.59,43.38,20.11,39.12,1040.94,31.48
2001-10-01 00:00:00,25.22,7.77,27.3,81.46,43.4,20.35,39.48,1038.55,31.23
2001-10-02 00:00:00,26.05,7.53,27.6,82.39,43.06,20.84,39.81,1051.33,31.95
2001-10-03 00:00:00,26.17,7.49,27.67,85.19,42.5,22.09,39.59,1072.28,31.83
2001-10-04 00:00:00,25.13,7.94,27.12,85.5,42.64,22.18,39.24,1069.63,32.42
2001-10-05 00:00:00,25.72,8.07,27.16,86.13,42.83,22.68,39.41,1071.38,32.51
2001-10-08 00:00:00,24.51,8.1,26.69,86.55,43.67,22.81,39.22,1062.44,32.71
2001-10-09 00:00:00,25.77,8.0,26.7,85.35,43.41,21.44,39.47,1056.75,32.8
2001-10-10 00:00:00,25.94,8.41,27.49,85.45,43.88,21.81,40.25,1080.99,33.78
2001-10-11 00:00:00,26.68,8.87,28.25,87.34,43.02,22.13,39.53,1097.43,33.63
2001-10-12 00:00:00,26.35,9.01,28.28,88.61,43.34,22.15,38.54,1091.65,33.79
2001-10-15 00:00:00,26.09,8.99,28.18,89.63,43.63,22.81,38.64,1089.98,33.27
2001-10-16 00:00:00,26.75,9.01,27.9,89.49,44.45,22.97,38.66,1097.54,33.35
2001-10-17 00:00:00,26.12,8.49,26.94,90.42,45.24,22.02,38.85,1077.09,33.11
2001-10-18 00:00:00,26.01,9.0,27.02,88.98,45.48,22.3,38.36,1068.61,32.28
2001-10-19 00:00:00,25.82,9.15,27.02,90.2,45.75,22.75,38.17,1073.48,32.39
2001-10-22 00:00:00,26.77,9.51,27.28,92.48,46.18,23.64,38.48,1089.9,32.85
2001-10-23 00:00:00,27.52,9.07,27.03,92.97,46.08,23.74,38.64,1084.78,32.65
2001-10-24 00:00:00,27.7,9.48,26.89,95.4,46.4,24.09,38.92,1085.2,31.84
2001-10-25 00:00:00,28.38,9.6,27.46,97.23,46.18,24.58,39.04,1100.09,32.4
2001-10-26 00:00:00,28.44,9.34,28.2,97.67,45.94,24.44,39.29,1104.61,32.8
2001-10-29 00:00:00,27.76,8.81,27.15,95.44,45.86,23.43,38.84,1078.3,32.5
2001-10-30 00:00:00,27.05,8.8,26.36,95.47,45.3,23.14,39.33,1059.79,31.52
2001-10-31 00:00:00,26.43,8.78,26.41,94.96,45.35,22.85,39.29,1059.78,31.52
2001-11-01 00:00:00,26.81,9.3,27.49,96.56,46.1,24.3,39.12,1084.1,32.35
2001-11-02 00:00:00,27.24,9.28,27.53,96.22,46.18,24.13,39.53,1087.2,31.76
2001-11-05 00:00:00,27.2,9.53,28.12,96.63,45.79,24.86,39.21,1102.84,31.47
2001-11-06 00:00:00,27.86,9.78,28.86,99.83,46.2,25.45,39.32,1118.86,31.53
2001-11-07 00:00:00,28.17,9.8,28.54,100.16,46.0,25.25,39.42,1115.8,31.4
2001-11-08 00:00:00,28.36,9.35,29.26,100.13,46.2,25.31,39.55,1118.54,31.74
2001-11-09 00:00:00,28.66,9.35,29.31,100.36,46.64,25.62,39.69,1120.31,32.34
2001-11-12 00:00:00,28.41,9.38,28.6,101.05,46.22,25.85,39.54,1118.33,32.19
2001-11-13 00:00:00,29.73,9.69,29.42,102.67,46.71,26.68,39.88,1139.09,32.55
2001-11-14 00:00:00,30.8,9.81,29.65,100.6,47.04,25.91,40.56,1141.21,31.1
2001-11-15 00:00:00,30.72,9.73,30.13,100.95,46.98,25.98,40.51,1142.24,29.89
2001-11-16 00:00:00,30.4,9.48,29.63,100.73,47.06,25.83,40.14,1138.65,30.17
2001-11-19 00:00:00,31.53,10.0,29.92,101.17,47.05,26.15,40.27,1151.06,29.74
2001-11-20 00:00:00,30.99,9.77,29.81,101.56,47.74,25.7,40.08,1142.66,30.5
2001-11-21 00:00:00,30.95,9.84,29.34,100.59,47.79,25.17,39.79,1137.03,30.44
2001-11-23 00:00:00,31.78,9.92,29.75,101.48,47.89,25.43,39.85,1150.34,30.89
2001-11-26 00:00:00,31.34,10.69,29.97,102.34,47.52,25.6,39.52,1157.42,30.35
2001-11-27 00:00:00,31.35,10.5,29.79,100.47,47.13,25.05,39.08,1149.5,30.01
2001-11-28 00:00:00,31.07,10.27,28.54,98.67,47.12,24.68,39.08,1128.52,29.81
2001-11-29 00:00:00,31.13,10.21,28.81,100.67,45.93,25.48,39.15,1140.2,30.09
2001-11-30 00:00:00,31.62,10.65,27.92,101.69,45.75,25.23,39.23,1139.45,30.05
2001-12-03 00:00:00,31.0,10.52,26.78,100.41,45.8,25.45,39.35,1129.9,30.26
2001-12-04 00:00:00,31.21,11.2,27.09,102.62,44.95,25.93,39.1,1144.8,30.79
2001-12-05 00:00:00,32.72,11.88,27.23,106.8,44.45,26.76,39.08,1170.35,31.24
2001-12-06 00:00:00,32.39,11.39,27.38,105.69,43.72,26.97,38.42,1167.1,30.0
2001-12-07 00:00:00,31.82,11.27,26.94,105.92,44.49,26.65,38.51,1158.31,30.59
2001-12-10 00:00:00,31.54,11.27,26.69,105.27,43.61,26.35,38.01,1139.93,30.17
2001-12-11 00:00:00,31.56,10.89,26.68,106.89,44.09,26.45,37.7,1136.76,29.58
2001-12-12 00:00:00,30.98,10.74,26.87,108.39,44.02,26.7,38.1,1137.07,30.07
2001-12-13 00:00:00,29.71,10.5,26.87,105.79,44.16,26.04,38.21,1119.38,29.28
2001-12-14 00:00:00,30.32,10.19,27.31,106.54,44.22,26.5,38.42,1123.09,29.62
2001-12-17 00:00:00,29.9,10.31,27.78,106.75,44.34,27.1,38.35,1134.36,30.11
2001-12-18 00:00:00,30.85,10.51,28.81,107.51,44.6,27.22,38.34,1142.92,30.17
2001-12-19 00:00:00,28.98,10.81,29.58,108.99,45.32,27.3,39.95,1149.56,30.82
2001-12-20 00:00:00,28.6,10.34,29.62,107.95,45.8,26.23,39.73,1139.93,30.78
2001-12-21 00:00:00,28.02,10.5,29.99,107.33,46.9,26.54,39.74,1144.89,30.94
2001-12-24 00:00:00,28.21,10.68,29.87,106.85,46.7,26.43,39.85,1144.65,31.34
2001-12-26 00:00:00,28.79,10.74,29.41,107.68,46.87,26.59,40.01,1149.37,31.82
2001-12-27 00:00:00,29.04,11.03,29.83,108.65,47.14,26.66,39.97,1157.13,31.97
2001-12-28 00:00:00,29.61,11.22,29.67,108.12,47.01,26.67,39.69,1161.02,31.97
2001-12-31 00:00:00,29.12,10.95,29.2,106.42,46.42,26.03,39.39,1148.08,31.58
2002-01-02 00:00:00,29.22,11.65,29.83,106.89,46.1,26.34,39.77,1154.67,31.82
2002-01-03 00:00:00,29.6,11.79,29.58,108.79,46.09,27.2,39.48,1165.27,31.87
2002-01-04 00:00:00,30.55,11.85,29.83,110.5,45.66,27.07,39.13,1172.51,32.14
2002-01-07 00:00:00,31.26,11.45,28.67,109.13,45.45,26.94,38.9,1164.89,31.86
2002-01-08 00:00:00,30.58,11.31,28.37,109.71,45.15,27.26,38.67,1160.71,31.9
2002-01-09 00:00:00,29.9,10.82,28.08,109.52,44.7,27.0,38.52,1155.14,31.53
2002-01-10 00:00:00,29.41,10.61,28.13,107.45,45.77,27.22,38.96,1156.55,31.65
2002-01-11 00:00:00,29.2,10.52,27.85,105.84,45.73,26.96,39.2,1145.6,30.94
2002-01-14 00:00:00,28.67,10.57,27.61,103.86,46.28,26.9,39.06,1138.41,31.05
2002-01-15 00:00:00,28.27,10.85,28.2,104.56,46.47,27.33,39.34,1146.19,31.58
2002-01-16 00:00:00,27.52,10.39,27.48,103.28,46.79,26.67,39.35,1127.57,30.94
2002-01-17 00:00:00,27.66,11.24,28.23,105.48,46.99,27.45,39.33,1138.88,31.05
2002-01-18 00:00:00,27.6,11.09,28.18,100.51,46.89,25.97,39.73,1127.58,30.86
2002-01-22 00:00:00,27.81,10.91,27.9,97.21,46.43,25.33,39.99,1119.31,30.55
2002-01-23 00:00:00,28.67,11.51,27.43,94.93,46.17,25.05,39.98,1128.18,31.26
2002-01-24 00:00:00,28.85,11.6,27.35,95.65,45.59,25.38,40.13,1132.15,31.18
2002-01-25 00:00:00,29.1,11.62,27.87,96.14,45.28,25.07,39.74,1133.28,31.47
2002-01-28 00:00:00,29.32,11.64,27.79,95.15,45.4,25.08,39.35,1133.06,31.31
2002-01-29 00:00:00,28.47,11.53,26.56,90.62,44.91,24.49,38.47,1100.64,30.5
2002-01-30 00:00:00,28.05,12.05,26.87,92.86,44.93,24.7,39.38,1113.57,31.09
2002-01-31 00:00:00,29.36,12.36,27.06,94.92,45.17,25.03,40.53,1130.2,31.38
2002-02-01 00:00:00,28.79,12.2,26.84,95.01,45.24,24.62,,1122.2,31.34
2002-02-04 00:00:00,27.69,12.68,25.5,93.96,44.23,24.02,40.7,1094.44,30.82
2002-02-05 00:00:00,27.39,12.73,26.38,93.52,43.59,24.03,41.11,1090.02,30.8
2002-02-06 00:00:00,27.72,12.34,26.92,93.93,43.89,23.73,39.73,1083.51,31.28
2002-02-07 00:00:00,27.6,12.15,27.1,91.54,44.37,23.5,39.32,1080.17,30.96
2002-02-08 00:00:00,28.32,12.02,27.14,92.49,44.67,23.83,39.3,1096.22,30.95
2002-02-11 00:00:00,29.4,12.49,27.54,94.59,44.81,24.02,39.58,1111.94,31.12
2002-02-12 00:00:00,29.22,12.35,27.32,93.88,45.0,23.63,39.66,1107.5,31.04
2002-02-13 00:00:00,29.86,12.51,27.75,95.2,45.62,24.29,40.15,1118.51,31.24
2002-02-14 00:00:00,29.82,12.3,27.68,95.04,45.14,24.24,39.98,1116.48,31.53
2002-02-15 00:00:00,29.95,11.95,27.03,90.64,45.1,23.67,40.36,1104.18,31.45
2002-02-19 00:00:00,29.0,11.31,26.52,89.24,44.84,23.16,40.03,1083.34,31.34
2002-02-20 00:00:00,30.12,11.56,27.37,87.48,45.79,23.54,40.39,1097.98,31.52
2002-02-21 00:00:00,30.84,10.75,27.33,84.9,45.7,22.81,40.03,1080.95,31.65
2002-02-22 00:00:00,31.1,11.37,27.75,86.73,46.8,22.79,40.62,1089.84,32.92
2002-02-25 00:00:00,31.29,11.9,28.56,86.59,47.03,23.21,40.96,1109.43,33.14
2002-02-26 00:00:00,30.85,11.84,28.23,85.58,47.28,23.01,40.8,1109.38,32.92
2002-02-27 00:00:00,31.14,10.98,28.36,86.18,47.45,22.94,40.96,1109.89,33.08
2002-02-28 00:00:00,30.91,10.85,28.18,86.44,47.98,22.92,40.86,1106.73,33.39
2002-03-01 00:00:00,31.2,11.73,28.87,90.75,48.93,24.11,41.47,1131.78,33.95
2002-03-04 00:00:00,32.55,12.15,29.42,93.29,48.78,24.87,41.26,1153.84,34.48
2002-03-05 00:00:00,31.62,11.77,29.64,93.09,48.3,24.79,40.77,1146.14,34.36
2002-03-06 00:00:00,32.45,12.03,30.41,93.64,49.26,25.0,40.47,1162.77,34.93
2002-03-07 00:00:00,32.32,12.19,29.97,91.36,50.12,24.64,40.15,1157.54,34.67
2002-03-08 00:00:00,31.5,12.33,29.71,92.58,50.15,25.13,40.19,1164.31,34.69
2002-03-11 00:00:00,31.47,12.53,30.12,92.71,50.27,25.28,40.17,1168.26,35.16
2002-03-12 00:00:00,32.02,12.36,30.08,95.58,50.15,24.57,40.51,1165.58,35.57
2002-03-13 00:00:00,31.55,12.24,29.27,94.42,50.34,24.4,40.22,1154.09,34.86
2002-03-14 00:00:00,31.67,12.22,29.57,93.91,50.72,24.05,40.67,1153.04,34.95
2002-03-15 00:00:00,32.11,12.48,29.41,94.07,50.9,24.55,41.28,1166.16,35.25
2002-03-18 00:00:00,32.08,12.37,29.2,93.69,50.94,24.42,41.15,1165.55,35.36
2002-03-19 00:00:00,31.92,12.43,29.2,94.69,51.6,24.45,41.58,1170.29,35.41
2002-03-20 00:00:00,31.47,12.46,28.4,92.94,50.81,23.61,41.02,1151.85,35.19
2002-03-21 00:00:00,31.05,12.14,27.41,94.07,51.05,24.11,40.9,1153.59,35.19
2002-03-22 00:00:00,30.49,12.05,27.72,93.03,51.09,23.75,41.3,1148.7,35.14
2002-03-25 00:00:00,30.24,11.68,27.11,91.23,50.7,23.27,41.61,1131.87,34.64
2002-03-26 00:00:00,31.13,11.73,27.31,90.65,50.98,23.21,42.15,1138.49,35.36
2002-03-27 00:00:00,31.09,11.73,27.41,91.08,51.32,23.36,41.42,1144.58,35.53
2002-03-28 00:00:00,31.05,11.84,27.37,91.62,51.17,23.7,41.79,1147.39,35.43
2002-04-01 00:00:00,30.97,12.23,27.3,90.61,50.9,23.72,41.73,1146.54,35.43
2002-04-02 00:00:00,31.19,12.03,27.15,88.93,50.78,22.51,41.07,1136.76,35.87
2002-04-03 00:00:00,30.65,11.88,26.9,88.06,50.44,22.13,40.55,1125.4,35.32
2002-04-04 00:00:00,30.34,12.45,27.3,88.83,50.01,22.18,40.92,1126.34,34.88
2002-04-05 00:00:00,31.27,12.37,27.15,85.67,49.67,21.95,41.07,1122.73,34.46
2002-04-08 00:00:00,31.15,12.28,26.98,77.0,49.93,22.48,41.23,1125.29,34.95
2002-04-09 00:00:00,30.76,12.05,26.68,77.29,49.63,21.56,41.73,1117.8,34.53
2002-04-10 00:00:00,31.55,12.33,27.23,78.41,49.98,22.12,42.43,1130.47,34.9
2002-04-11 00:00:00,31.27,12.43,24.7,74.16,49.4,21.53,42.08,1103.69,34.27
2002-04-12 00:00:00,30.71,12.53,24.55,75.41,49.37,21.98,42.11,1111.01,33.39
2002-04-15 00:00:00,30.2,12.5,23.31,75.19,48.97,21.88,41.56,1102.55,33.63
2002-04-16 00:00:00,30.92,12.87,24.22,75.94,49.84,22.72,42.16,1128.37,34.18
2002-04-17 00:00:00,30.99,13.06,24.63,74.71,49.26,22.25,42.12,1126.07,34.13
2002-04-18 00:00:00,30.8,12.7,24.74,78.36,50.65,22.15,42.04,1124.47,34.32
2002-04-19 00:00:00,30.84,12.49,24.66,78.4,50.81,22.48,43.1,1125.17,34.37
2002-04-22 00:00:00,29.38,12.27,24.05,77.46,49.9,21.84,42.87,1107.83,33.83
2002-04-23 00:00:00,29.36,12.12,24.01,76.93,49.48,21.21,42.36,1100.96,33.43
2002-04-24 00:00:00,28.79,11.89,23.79,76.2,50.12,20.83,42.95,1093.14,32.58
2002-04-25 00:00:00,28.73,12.06,23.46,76.38,49.95,21.11,42.56,1091.48,32.77
2002-04-26 00:00:00,28.5,11.51,23.05,74.62,50.12,20.24,42.38,1076.32,32.33
2002-04-29 00:00:00,27.89,11.98,22.58,73.9,49.56,20.53,42.45,1065.45,32.09
2002-04-30 00:00:00,28.0,12.14,23.09,73.79,50.31,20.53,42.11,1076.92,32.47
2002-05-01 00:00:00,28.1,11.99,23.2,74.26,50.38,20.73,42.94,1086.46,32.89
2002-05-02 00:00:00,28.45,11.85,23.13,73.87,50.58,20.12,43.06,1084.56,32.98
2002-05-03 00:00:00,28.65,11.76,23.2,72.04,49.97,19.47,42.6,1073.43,32.81
2002-05-06 00:00:00,28.18,11.32,22.67,66.95,48.93,19.1,42.19,1052.67,31.73
2002-05-07 00:00:00,28.45,11.23,22.43,67.39,47.6,19.44,42.06,1049.49,31.61
2002-05-08 00:00:00,28.92,12.19,24.04,72.77,47.98,21.6,41.89,1088.85,32.34
2002-05-09 00:00:00,28.84,12.1,23.05,70.55,48.35,20.48,42.24,1073.01,32.0
2002-05-10 00:00:00,28.92,11.66,22.43,70.33,48.73,19.67,42.52,1054.99,31.68
2002-05-13 00:00:00,29.21,11.97,22.58,72.55,48.72,20.7,42.65,1074.56,32.53
2002-05-14 00:00:00,29.96,12.81,23.11,75.45,48.09,21.56,42.8,1097.28,32.99
2002-05-15 00:00:00,29.81,12.64,22.64,74.58,47.46,21.51,42.36,1091.07,32.29
2002-05-16 00:00:00,29.63,12.6,23.42,75.42,47.7,21.9,42.64,1098.23,32.74
2002-05-17 00:00:00,29.47,12.51,24.48,75.63,48.59,22.02,42.31,1106.59,32.68
2002-05-20 00:00:00,29.24,12.37,23.86,74.54,47.79,21.22,41.83,1091.88,32.19
2002-05-21 00:00:00,29.42,11.73,23.53,73.66,47.94,20.51,41.43,1079.88,32.33
2002-05-22 00:00:00,29.3,12.16,23.36,74.14,49.01,21.1,41.89,1086.02,32.87
2002-05-23 00:00:00,29.67,12.59,24.12,74.45,48.82,21.54,41.53,1097.08,33.25
2002-05-24 00:00:00,29.4,12.07,23.86,73.35,48.54,20.93,40.76,1083.82,32.71
2002-05-28 00:00:00,29.26,11.99,23.46,72.45,48.39,20.56,41.3,1074.55,32.39
2002-05-29 00:00:00,29.17,11.99,22.98,72.02,48.51,20.45,41.33,1067.66,32.77
2002-05-30 00:00:00,29.05,12.1,22.83,72.6,48.51,20.68,41.33,1064.66,31.99
2002-05-31 00:00:00,28.91,11.65,22.79,71.01,48.5,20.0,42.18,1067.14,32.46
2002-06-03 00:00:00,28.09,11.45,22.04,68.94,47.47,19.42,41.5,1040.68,31.77
