Date,SPX
1996-08-05 00:00:00,660.23
1996-08-06 00:00:00,662.38
1996-08-07 00:00:00,664.16
1996-08-08 00:00:00,662.59
1996-08-09 00:00:00,662.1
1996-08-12 00:00:00,665.77
1996-08-13 00:00:00,660.2
1996-08-14 00:00:00,662.05
1996-08-15 00:00:00,662.28
1996-08-16 00:00:00,665.21
1996-08-19 00:00:00,666.58
1996-08-20 00:00:00,665.69
1996-08-21 00:00:00,665.07
1996-08-22 00:00:00,670.68
1996-08-23 00:00:00,667.03
1996-08-26 00:00:00,663.88
1996-08-27 00:00:00,666.4
1996-08-28 00:00:00,664.81
1996-08-29 00:00:00,657.4
1996-08-30 00:00:00,651.99
1996-09-03 00:00:00,654.72
1996-09-04 00:00:00,655.61
1996-09-05 00:00:00,649.44
1996-09-06 00:00:00,655.68
1996-09-09 00:00:00,663.76
1996-09-10 00:00:00,663.81
1996-09-11 00:00:00,667.28
1996-09-12 00:00:00,671.15
1996-09-13 00:00:00,680.54
1996-09-16 00:00:00,683.98
1996-09-17 00:00:00,682.94
1996-09-18 00:00:00,681.47
1996-09-19 00:00:00,683.0
1996-09-20 00:00:00,687.03
1996-09-23 00:00:00,686.48
1996-09-24 00:00:00,685.61
1996-09-25 00:00:00,685.83
1996-09-26 00:00:00,685.86
1996-09-27 00:00:00,686.19
1996-09-30 00:00:00,687.33
1996-10-01 00:00:00,689.08
1996-10-02 00:00:00,694.01
1996-10-03 00:00:00,692.78
1996-10-04 00:00:00,701.46
1996-10-07 00:00:00,703.34
1996-10-08 00:00:00,700.64
1996-10-09 00:00:00,696.74
1996-10-10 00:00:00,694.61
1996-10-11 00:00:00,700.66
1996-10-14 00:00:00,703.54
1996-10-15 00:00:00,702.57
1996-10-16 00:00:00,704.41
1996-10-17 00:00:00,706.99
1996-10-18 00:00:00,710.82
1996-10-21 00:00:00,709.85
1996-10-22 00:00:00,706.57
1996-10-23 00:00:00,707.27
1996-10-24 00:00:00,702.29
1996-10-25 00:00:00,700.92
1996-10-28 00:00:00,697.26
1996-10-29 00:00:00,701.5
1996-10-30 00:00:00,700.9
1996-10-31 00:00:00,705.27
1996-11-01 00:00:00,703.77
1996-11-04 00:00:00,706.73
1996-11-05 00:00:00,714.14
1996-11-06 00:00:00,724.59
1996-11-07 00:00:00,727.65
1996-11-08 00:00:00,730.82
1996-11-11 00:00:00,731.87
1996-11-12 00:00:00,729.56
1996-11-13 00:00:00,731.13
1996-11-14 00:00:00,735.88
1996-11-15 00:00:00,737.62
1996-11-18 00:00:00,737.02
1996-11-19 00:00:00,742.16
1996-11-20 00:00:00,743.95
1996-11-21 00:00:00,742.75
1996-11-22 00:00:00,748.73
1996-11-25 00:00:00,757.03
1996-11-26 00:00:00,755.96
1996-11-27 00:00:00,755.0
1996-11-29 00:00:00,757.02
1996-12-02 00:00:00,756.56
1996-12-03 00:00:00,748.28
1996-12-04 00:00:00,745.1
1996-12-05 00:00:00,744.38
1996-12-06 00:00:00,739.6
1996-12-09 00:00:00,749.76
1996-12-10 00:00:00,747.54
1996-12-11 00:00:00,740.73
1996-12-12 00:00:00,729.3
1996-12-13 00:00:00,728.64
1996-12-16 00:00:00,720.98
1996-12-17 00:00:00,726.04
1996-12-18 00:00:00,731.54
1996-12-19 00:00:00,745.76
1996-12-20 00:00:00,748.87
1996-12-23 00:00:00,746.92
1996-12-24 00:00:00,751.03
1996-12-26 00:00:00,755.82
1996-12-27 00:00:00,756.79
1996-12-30 00:00:00,753.85
1996-12-31 00:00:00,740.74
1997-01-02 00:00:00,737.01
1997-01-03 00:00:00,748.03
1997-01-06 00:00:00,747.65
1997-01-07 00:00:00,753.23
1997-01-08 00:00:00,748.41
1997-01-09 00:00:00,754.85
1997-01-10 00:00:00,759.5
1997-01-13 00:00:00,759.51
1997-01-14 00:00:00,768.86
1997-01-15 00:00:00,767.2
1997-01-16 00:00:00,769.75
1997-01-17 00:00:00,776.17
1997-01-20 00:00:00,776.7
1997-01-21 00:00:00,782.72
1997-01-22 00:00:00,786.23
1997-01-23 00:00:00,777.56
1997-01-24 00:00:00,770.52
1997-01-27 00:00:00,765.02
1997-01-28 00:00:00,765.02
1997-01-29 00:00:00,772.5
1997-01-30 00:00:00,784.17
1997-01-31 00:00:00,786.16
1997-02-03 00:00:00,786.73
1997-02-04 00:00:00,789.26
1997-02-05 00:00:00,778.28
1997-02-06 00:00:00,780.15
1997-02-07 00:00:00,789.56
1997-02-10 00:00:00,785.43
1997-02-11 00:00:00,789.59
1997-02-12 00:00:00,802.77
1997-02-13 00:00:00,811.82
1997-02-14 00:00:00,808.48
1997-02-18 00:00:00,816.29
1997-02-19 00:00:00,812.49
1997-02-20 00:00:00,802.8
1997-02-21 00:00:00,801.77
1997-02-24 00:00:00,810.28
1997-02-25 00:00:00,812.03
1997-02-26 00:00:00,805.68
1997-02-27 00:00:00,795.07
1997-02-28 00:00:00,790.82
1997-03-03 00:00:00,795.31
1997-03-04 00:00:00,790.95
1997-03-05 00:00:00,801.99
1997-03-06 00:00:00,798.56
1997-03-07 00:00:00,804.97
1997-03-10 00:00:00,813.65
1997-03-11 00:00:00,811.34
1997-03-12 00:00:00,804.26
1997-03-13 00:00:00,789.56
1997-03-14 00:00:00,793.17
1997-03-17 00:00:00,795.71
1997-03-18 00:00:00,789.66
1997-03-19 00:00:00,785.77
1997-03-20 00:00:00,782.65
1997-03-21 00:00:00,784.1
1997-03-24 00:00:00,790.89
1997-03-25 00:00:00,789.07
1997-03-26 00:00:00,790.5
1997-03-27 00:00:00,773.88
1997-03-31 00:00:00,757.12
1997-04-01 00:00:00,759.64
1997-04-02 00:00:00,750.11
1997-04-03 00:00:00,750.32
1997-04-04 00:00:00,757.9
1997-04-07 00:00:00,762.13
1997-04-08 00:00:00,766.12
1997-04-09 00:00:00,760.6
1997-04-10 00:00:00,758.34
1997-04-11 00:00:00,737.65
1997-04-14 00:00:00,743.73
1997-04-15 00:00:00,754.72
1997-04-16 00:00:00,763.53
1997-04-17 00:00:00,761.77
1997-04-18 00:00:00,766.34
1997-04-21 00:00:00,760.37
1997-04-22 00:00:00,774.61
1997-04-23 00:00:00,773.64
1997-04-24 00:00:00,771.18
1997-04-25 00:00:00,765.37
1997-04-28 00:00:00,772.96
1997-04-29 00:00:00,794.05
1997-04-30 00:00:00,801.34
1997-05-01 00:00:00,798.53
1997-05-02 00:00:00,812.97
1997-05-05 00:00:00,830.29
1997-05-06 00:00:00,827.76
1997-05-07 00:00:00,815.62
1997-05-08 00:00:00,820.26
1997-05-09 00:00:00,824.78
1997-05-12 00:00:00,837.66
1997-05-13 00:00:00,833.13
1997-05-14 00:00:00,836.04
1997-05-15 00:00:00,841.88
1997-05-16 00:00:00,829.75
1997-05-19 00:00:00,833.27
1997-05-20 00:00:00,841.66
1997-05-21 00:00:00,839.35
1997-05-22 00:00:00,835.66
1997-05-23 00:00:00,847.03
1997-05-27 00:00:00,849.71
1997-05-28 00:00:00,847.21
1997-05-29 00:00:00,844.08
1997-05-30 00:00:00,848.28
1997-06-02 00:00:00,846.36
1997-06-03 00:00:00,845.48
1997-06-04 00:00:00,840.11
1997-06-05 00:00:00,843.43
1997-06-06 00:00:00,858.01
1997-06-09 00:00:00,862.91
1997-06-10 00:00:00,865.27
1997-06-11 00:00:00,869.57
1997-06-12 00:00:00,883.46
1997-06-13 00:00:00,893.27
1997-06-16 00:00:00,893.9
1997-06-17 00:00:00,894.42
1997-06-18 00:00:00,889.06
1997-06-19 00:00:00,897.99
1997-06-20 00:00:00,898.7
1997-06-23 00:00:00,878.62
1997-06-24 00:00:00,896.34
1997-06-25 00:00:00,888.99
1997-06-26 00:00:00,883.68
1997-06-27 00:00:00,887.3
1997-06-30 00:00:00,885.14
1997-07-01 00:00:00,891.03
1997-07-02 00:00:00,904.03
1997-07-03 00:00:00,916.92
1997-07-07 00:00:00,912.2
1997-07-08 00:00:00,918.75
1997-07-09 00:00:00,907.54
1997-07-10 00:00:00,913.78
1997-07-11 00:00:00,916.68
1997-07-14 00:00:00,918.38
1997-07-15 00:00:00,925.76
1997-07-16 00:00:00,936.59
1997-07-17 00:00:00,931.61
1997-07-18 00:00:00,915.3
1997-07-21 00:00:00,912.94
1997-07-22 00:00:00,933.98
1997-07-23 00:00:00,936.56
1997-07-24 00:00:00,940.3
1997-07-25 00:00:00,938.79
1997-07-28 00:00:00,936.45
1997-07-29 00:00:00,942.29
1997-07-30 00:00:00,952.29
1997-07-31 00:00:00,954.31
1997-08-01 00:00:00,947.14
1997-08-04 00:00:00,950.3
1997-08-05 00:00:00,952.37
1997-08-06 00:00:00,960.32
1997-08-07 00:00:00,951.19
1997-08-08 00:00:00,933.54
1997-08-11 00:00:00,937.0
1997-08-12 00:00:00,926.53
1997-08-13 00:00:00,922.02
1997-08-14 00:00:00,924.77
1997-08-15 00:00:00,900.81
1997-08-18 00:00:00,912.49
1997-08-19 00:00:00,926.01
1997-08-20 00:00:00,939.35
1997-08-21 00:00:00,925.05
1997-08-22 00:00:00,923.54
1997-08-25 00:00:00,920.16
1997-08-26 00:00:00,913.02
1997-08-27 00:00:00,913.7
1997-08-28 00:00:00,903.67
1997-08-29 00:00:00,899.47
1997-09-02 00:00:00,927.58
1997-09-03 00:00:00,927.86
1997-09-04 00:00:00,930.87
1997-09-05 00:00:00,929.05
1997-09-08 00:00:00,931.2
1997-09-09 00:00:00,933.62
1997-09-10 00:00:00,919.03
1997-09-11 00:00:00,912.59
1997-09-12 00:00:00,923.91
1997-09-15 00:00:00,919.77
1997-09-16 00:00:00,945.64
1997-09-17 00:00:00,943.0
1997-09-18 00:00:00,947.29
1997-09-19 00:00:00,950.51
1997-09-22 00:00:00,955.43
1997-09-23 00:00:00,951.93
1997-09-24 00:00:00,944.48
1997-09-25 00:00:00,937.91
1997-09-26 00:00:00,945.22
1997-09-29 00:00:00,953.34
1997-09-30 00:00:00,947.28
1997-10-01 00:00:00,955.41
1997-10-02 00:00:00,960.46
1997-10-03 00:00:00,965.03
1997-10-06 00:00:00,972.69
1997-10-07 00:00:00,983.12
1997-10-08 00:00:00,973.84
1997-10-09 00:00:00,970.62
1997-10-10 00:00:00,966.98
1997-10-13 00:00:00,968.1
1997-10-14 00:00:00,970.28
1997-10-15 00:00:00,965.72
1997-10-16 00:00:00,955.25
1997-10-17 00:00:00,944.16
1997-10-20 00:00:00,955.61
1997-10-21 00:00:00,972.28
1997-10-22 00:00:00,968.49
1997-10-23 00:00:00,950.69
1997-10-24 00:00:00,941.64
1997-10-27 00:00:00,876.99
1997-10-28 00:00:00,921.85
1997-10-29 00:00:00,919.16
1997-10-30 00:00:00,903.68
1997-10-31 00:00:00,914.62
1997-11-03 00:00:00,938.99
1997-11-04 00:00:00,940.76
1997-11-05 00:00:00,942.76
1997-11-06 00:00:00,938.03
1997-11-07 00:00:00,927.51
1997-11-10 00:00:00,921.13
1997-11-11 00:00:00,923.78
1997-11-12 00:00:00,905.96
1997-11-13 00:00:00,916.66
1997-11-14 00:00:00,928.35
1997-11-17 00:00:00,946.2
1997-11-18 00:00:00,938.23
1997-11-19 00:00:00,944.59
1997-11-20 00:00:00,958.98
1997-11-21 00:00:00,963.09
1997-11-24 00:00:00,946.67
1997-11-25 00:00:00,950.82
1997-11-26 00:00:00,951.64
1997-11-28 00:00:00,955.4
1997-12-01 00:00:00,974.77
1997-12-02 00:00:00,971.68
1997-12-03 00:00:00,976.77
1997-12-04 00:00:00,973.1
1997-12-05 00:00:00,983.79
1997-12-08 00:00:00,982.37
1997-12-09 00:00:00,975.78
1997-12-10 00:00:00,969.79
1997-12-11 00:00:00,954.94
1997-12-12 00:00:00,953.39
1997-12-15 00:00:00,963.39
1997-12-16 00:00:00,968.04
1997-12-17 00:00:00,965.54
1997-12-18 00:00:00,955.3
1997-12-19 00:00:00,946.78
1997-12-22 00:00:00,953.7
1997-12-23 00:00:00,939.13
1997-12-24 00:00:00,932.7
1997-12-26 00:00:00,936.46
1997-12-29 00:00:00,953.35
1997-12-30 00:00:00,970.84
1997-12-31 00:00:00,970.43
1998-01-02 00:00:00,975.04
1998-01-05 00:00:00,977.07
1998-01-06 00:00:00,966.58
1998-01-07 00:00:00,964.0
1998-01-08 00:00:00,956.05
1998-01-09 00:00:00,927.69
1998-01-12 00:00:00,939.21
1998-01-13 00:00:00,952.12
1998-01-14 00:00:00,957.94
1998-01-15 00:00:00,950.73
1998-01-16 00:00:00,961.51
1998-01-20 00:00:00,978.6
1998-01-21 00:00:00,970.81
1998-01-22 00:00:00,963.04
1998-01-23 00:00:00,957.59
1998-01-26 00:00:00,956.95
1998-01-27 00:00:00,969.02
1998-01-28 00:00:00,977.46
1998-01-29 00:00:00,985.49
1998-01-30 00:00:00,980.28
1998-02-02 00:00:00,1001.27
1998-02-03 00:00:00,1006.0
1998-02-04 00:00:00,1006.9
1998-02-05 00:00:00,1003.54
1998-02-06 00:00:00,1012.46
1998-02-09 00:00:00,1010.74
1998-02-10 00:00:00,1019.01
1998-02-11 00:00:00,1020.01
1998-02-12 00:00:00,1024.14
1998-02-13 00:00:00,1020.09
1998-02-17 00:00:00,1022.76
1998-02-18 00:00:00,1032.08
1998-02-19 00:00:00,1028.28
1998-02-20 00:00:00,1034.21
1998-02-23 00:00:00,1038.14
1998-02-24 00:00:00,1030.56
1998-02-25 00:00:00,1042.9
1998-02-26 00:00:00,1048.67
1998-02-27 00:00:00,1049.34
1998-03-02 00:00:00,1047.7
1998-03-03 00:00:00,1052.02
1998-03-04 00:00:00,1047.33
1998-03-05 00:00:00,1035.05
1998-03-06 00:00:00,1055.69
1998-03-09 00:00:00,1052.31
1998-03-10 00:00:00,1064.25
1998-03-11 00:00:00,1068.47
1998-03-12 00:00:00,1069.92
1998-03-13 00:00:00,1068.61
1998-03-16 00:00:00,1079.27
1998-03-17 00:00:00,1080.45
1998-03-18 00:00:00,1085.52
1998-03-19 00:00:00,1089.74
1998-03-20 00:00:00,1099.16
1998-03-23 00:00:00,1095.55
1998-03-24 00:00:00,1105.65
1998-03-25 00:00:00,1101.93
1998-03-26 00:00:00,1100.8
1998-03-27 00:00:00,1095.44
1998-03-30 00:00:00,1093.6
1998-03-31 00:00:00,1101.75
1998-04-01 00:00:00,1108.15
1998-04-02 00:00:00,1120.01
1998-04-03 00:00:00,1122.7
1998-04-06 00:00:00,1121.38
1998-04-07 00:00:00,1109.55
1998-04-08 00:00:00,1101.65
1998-04-09 00:00:00,1110.67
1998-04-13 00:00:00,1109.69
1998-04-14 00:00:00,1115.75
1998-04-15 00:00:00,1119.32
1998-04-16 00:00:00,1108.17
1998-04-17 00:00:00,1122.72
1998-04-20 00:00:00,1123.65
1998-04-21 00:00:00,1126.67
1998-04-22 00:00:00,1130.54
1998-04-23 00:00:00,1119.58
1998-04-24 00:00:00,1107.9
1998-04-27 00:00:00,1086.54
1998-04-28 00:00:00,1085.11
1998-04-29 00:00:00,1094.62
1998-04-30 00:00:00,1111.75
1998-05-01 00:00:00,1121.0
1998-05-04 00:00:00,1122.07
1998-05-05 00:00:00,1115.5
1998-05-06 00:00:00,1104.92
1998-05-07 00:00:00,1095.14
1998-05-08 00:00:00,1108.14
1998-05-11 00:00:00,1106.64
1998-05-12 00:00:00,1115.79
1998-05-13 00:00:00,1118.86
1998-05-14 00:00:00,1117.37
1998-05-15 00:00:00,1108.73
1998-05-18 00:00:00,1105.82
1998-05-19 00:00:00,1109.52
1998-05-20 00:00:00,1119.06
1998-05-21 00:00:00,1114.64
1998-05-22 00:00:00,1110.47
1998-05-26 00:00:00,1094.02
1998-05-27 00:00:00,1092.23
1998-05-28 00:00:00,1097.6
1998-05-29 00:00:00,1090.82
1998-06-01 00:00:00,1090.98
1998-06-02 00:00:00,1093.22
1998-06-03 00:00:00,1082.73
1998-06-04 00:00:00,1094.83
1998-06-05 00:00:00,1113.86
1998-06-08 00:00:00,1115.72
1998-06-09 00:00:00,1118.41
1998-06-10 00:00:00,1112.28
1998-06-11 00:00:00,1094.58
1998-06-12 00:00:00,1098.84
1998-06-15 00:00:00,1077.01
1998-06-16 00:00:00,1087.59
1998-06-17 00:00:00,1107.11
1998-06-18 00:00:00,1106.37
1998-06-19 00:00:00,1100.65
1998-06-22 00:00:00,1103.21
1998-06-23 00:00:00,1119.49
1998-06-24 00:00:00,1132.88
1998-06-25 00:00:00,1129.28
1998-06-26 00:00:00,1133.2
1998-06-29 00:00:00,1138.49
1998-06-30 00:00:00,1133.84
1998-07-01 00:00:00,1148.56
1998-07-02 00:00:00,1146.42
1998-07-06 00:00:00,1157.33
1998-07-07 00:00:00,1154.66
1998-07-08 00:00:00,1166.38
1998-07-09 00:00:00,1158.56
1998-07-10 00:00:00,1164.33
1998-07-13 00:00:00,1165.19
1998-07-14 00:00:00,1177.58
1998-07-15 00:00:00,1174.81
1998-07-16 00:00:00,1183.99
1998-07-17 00:00:00,1186.75
1998-07-20 00:00:00,1184.1
1998-07-21 00:00:00,1165.07
1998-07-22 00:00:00,1164.08
1998-07-23 00:00:00,1139.75
1998-07-24 00:00:00,1140.8
1998-07-27 00:00:00,1147.27
1998-07-28 00:00:00,1130.24
1998-07-29 00:00:00,1125.21
1998-07-30 00:00:00,1142.95
1998-07-31 00:00:00,1120.67
1998-08-03 00:00:00,1112.44
1998-08-04 00:00:00,1072.12
1998-08-05 00:00:00,1081.43
1998-08-06 00:00:00,1089.63
1998-08-07 00:00:00,1089.45
1998-08-10 00:00:00,1083.14
1998-08-11 00:00:00,1068.98
1998-08-12 00:00:00,1084.22
1998-08-13 00:00:00,1074.91
1998-08-14 00:00:00,1062.75
1998-08-17 00:00:00,1083.67
1998-08-18 00:00:00,1101.2
1998-08-19 00:00:00,1098.06
1998-08-20 00:00:00,1091.6
1998-08-21 00:00:00,1081.24
1998-08-24 00:00:00,1088.14
1998-08-25 00:00:00,1092.85
1998-08-26 00:00:00,1084.19
1998-08-27 00:00:00,1042.59
1998-08-28 00:00:00,1027.14
1998-08-31 00:00:00,957.28
1998-09-01 00:00:00,994.26
1998-09-02 00:00:00,990.48
1998-09-03 00:00:00,982.26
1998-09-04 00:00:00,973.89
1998-09-08 00:00:00,1023.46
1998-09-09 00:00:00,1006.2
1998-09-10 00:00:00,980.19
1998-09-11 00:00:00,1009.06
1998-09-14 00:00:00,1029.72
1998-09-15 00:00:00,1037.68
1998-09-16 00:00:00,1045.48
1998-09-17 00:00:00,1018.87
1998-09-18 00:00:00,1020.09
1998-09-21 00:00:00,1023.89
1998-09-22 00:00:00,1029.63
1998-09-23 00:00:00,1066.09
1998-09-24 00:00:00,1042.72
1998-09-25 00:00:00,1044.75
1998-09-28 00:00:00,1048.69
1998-09-29 00:00:00,1049.02
1998-09-30 00:00:00,1017.01
1998-10-01 00:00:00,986.39
1998-10-02 00:00:00,1002.6
1998-10-05 00:00:00,988.56
1998-10-06 00:00:00,984.59
1998-10-07 00:00:00,970.68
1998-10-08 00:00:00,959.44
1998-10-09 00:00:00,984.39
1998-10-12 00:00:00,997.71
1998-10-13 00:00:00,994.8
1998-10-14 00:00:00,1005.53
1998-10-15 00:00:00,1047.49
1998-10-16 00:00:00,1056.42
1998-10-19 00:00:00,1062.39
1998-10-20 00:00:00,1063.93
1998-10-21 00:00:00,1069.92
1998-10-22 00:00:00,1078.48
1998-10-23 00:00:00,1070.67
1998-10-26 00:00:00,1072.32
1998-10-27 00:00:00,1065.34
1998-10-28 00:00:00,1068.09
1998-10-29 00:00:00,1085.93
1998-10-30 00:00:00,1098.67
1998-11-02 00:00:00,1111.6
1998-11-03 00:00:00,1110.84
1998-11-04 00:00:00,1118.67
1998-11-05 00:00:00,1133.85
1998-11-06 00:00:00,1141.01
1998-11-09 00:00:00,1130.2
1998-11-10 00:00:00,1128.26
1998-11-11 00:00:00,1120.97
1998-11-12 00:00:00,1117.69
1998-11-13 00:00:00,1125.72
1998-11-16 00:00:00,1135.87
1998-11-17 00:00:00,1139.32
1998-11-18 00:00:00,1144.48
1998-11-19 00:00:00,1152.61
1998-11-20 00:00:00,1163.55
1998-11-23 00:00:00,1188.21
1998-11-24 00:00:00,1182.99
1998-11-25 00:00:00,1186.87
1998-11-27 00:00:00,1192.33
1998-11-30 00:00:00,1163.63
1998-12-01 00:00:00,1175.28
1998-12-02 00:00:00,1171.25
1998-12-03 00:00:00,1150.14
1998-12-04 00:00:00,1176.74
1998-12-07 00:00:00,1187.7
1998-12-08 00:00:00,1181.38
1998-12-09 00:00:00,1183.49
1998-12-10 00:00:00,1165.02
1998-12-11 00:00:00,1166.46
1998-12-14 00:00:00,1141.2
1998-12-15 00:00:00,1162.83
1998-12-16 00:00:00,1161.94
1998-12-17 00:00:00,1179.98
1998-12-18 00:00:00,1188.03
1998-12-21 00:00:00,1202.84
1998-12-22 00:00:00,1203.57
1998-12-23 00:00:00,1228.54
1998-12-24 00:00:00,1226.27
1998-12-28 00:00:00,1225.49
1998-12-29 00:00:00,1241.81
1998-12-30 00:00:00,1231.93
1998-12-31 00:00:00,1229.23
1999-01-04 00:00:00,1228.1
1999-01-05 00:00:00,1244.78
1999-01-06 00:00:00,1272.34
1999-01-07 00:00:00,1269.73
1999-01-08 00:00:00,1275.09
1999-01-11 00:00:00,1263.88
1999-01-12 00:00:00,1239.51
1999-01-13 00:00:00,1234.4
1999-01-14 00:00:00,1212.19
1999-01-15 00:00:00,1243.26
1999-01-19 00:00:00,1252.0
1999-01-20 00:00:00,1256.62
1999-01-21 00:00:00,1235.16
1999-01-22 00:00:00,1225.19
1999-01-25 00:00:00,1233.98
1999-01-26 00:00:00,1252.31
1999-01-27 00:00:00,1243.17
1999-01-28 00:00:00,1265.37
1999-01-29 00:00:00,1279.64
1999-02-01 00:00:00,1273.0
1999-02-02 00:00:00,1261.99
1999-02-03 00:00:00,1272.07
1999-02-04 00:00:00,1248.49
1999-02-05 00:00:00,1239.4
1999-02-08 00:00:00,1243.77
1999-02-09 00:00:00,1216.14
1999-02-10 00:00:00,1223.55
1999-02-11 00:00:00,1254.04
1999-02-12 00:00:00,1230.13
1999-02-16 00:00:00,1241.87
1999-02-17 00:00:00,1224.03
1999-02-18 00:00:00,1237.28
1999-02-19 00:00:00,1239.22
1999-02-22 00:00:00,1272.14
1999-02-23 00:00:00,1271.18
1999-02-24 00:00:00,1253.41
1999-02-25 00:00:00,1245.02
1999-02-26 00:00:00,1238.33
1999-03-01 00:00:00,1236.16
1999-03-02 00:00:00,1225.5
1999-03-03 00:00:00,1227.7
1999-03-04 00:00:00,1246.64
1999-03-05 00:00:00,1275.47
1999-03-08 00:00:00,1282.73
1999-03-09 00:00:00,1279.84
1999-03-10 00:00:00,1286.84
1999-03-11 00:00:00,1297.68
1999-03-12 00:00:00,1294.59
1999-03-15 00:00:00,1307.26
1999-03-16 00:00:00,1306.38
1999-03-17 00:00:00,1297.82
1999-03-18 00:00:00,1316.55
1999-03-19 00:00:00,1299.29
1999-03-22 00:00:00,1297.01
1999-03-23 00:00:00,1262.14
1999-03-24 00:00:00,1268.59
1999-03-25 00:00:00,1289.99
1999-03-26 00:00:00,1282.8
1999-03-29 00:00:00,1310.17
1999-03-30 00:00:00,1300.75
1999-03-31 00:00:00,1286.37
1999-04-01 00:00:00,1293.72
1999-04-05 00:00:00,1321.12
1999-04-06 00:00:00,1317.89
1999-04-07 00:00:00,1326.89
1999-04-08 00:00:00,1343.98
1999-04-09 00:00:00,1348.35
1999-04-12 00:00:00,1358.63
1999-04-13 00:00:00,1349.82
1999-04-14 00:00:00,1328.44
1999-04-15 00:00:00,1322.85
1999-04-16 00:00:00,1319.0
1999-04-19 00:00:00,1289.48
1999-04-20 00:00:00,1306.17
1999-04-21 00:00:00,1336.12
1999-04-22 00:00:00,1358.82
1999-04-23 00:00:00,1356.85
1999-04-26 00:00:00,1360.04
1999-04-27 00:00:00,1362.8
1999-04-28 00:00:00,1350.91
1999-04-29 00:00:00,1342.83
1999-04-30 00:00:00,1335.18
1999-05-03 00:00:00,1354.63
1999-05-04 00:00:00,1332.0
1999-05-05 00:00:00,1347.31
1999-05-06 00:00:00,1332.05
1999-05-07 00:00:00,1345.0
1999-05-10 00:00:00,1340.3
1999-05-11 00:00:00,1355.61
1999-05-12 00:00:00,1364.0
1999-05-13 00:00:00,1367.56
1999-05-14 00:00:00,1337.8
1999-05-17 00:00:00,1339.49
1999-05-18 00:00:00,1333.32
1999-05-19 00:00:00,1344.23
1999-05-20 00:00:00,1338.83
1999-05-21 00:00:00,1330.29
1999-05-24 00:00:00,1306.65
1999-05-25 00:00:00,1284.4
1999-05-26 00:00:00,1304.76
1999-05-27 00:00:00,1281.41
1999-05-28 00:00:00,1301.84
1999-06-01 00:00:00,1294.26
1999-06-02 00:00:00,1294.81
1999-06-03 00:00:00,1299.54
1999-06-04 00:00:00,1327.75
1999-06-07 00:00:00,1334.52
1999-06-08 00:00:00,1317.33
1999-06-09 00:00:00,1318.64
1999-06-10 00:00:00,1302.82
1999-06-11 00:00:00,1293.64
1999-06-14 00:00:00,1294.0
1999-06-15 00:00:00,1301.16
1999-06-16 00:00:00,1330.41
1999-06-17 00:00:00,1339.9
1999-06-18 00:00:00,1342.84
1999-06-21 00:00:00,1349.0
1999-06-22 00:00:00,1335.88
1999-06-23 00:00:00,1333.06
1999-06-24 00:00:00,1315.78
1999-06-25 00:00:00,1315.31
1999-06-28 00:00:00,1331.35
1999-06-29 00:00:00,1351.45
1999-06-30 00:00:00,1372.71
1999-07-01 00:00:00,1380.96
1999-07-02 00:00:00,1391.22
1999-07-06 00:00:00,1388.12
1999-07-07 00:00:00,1395.86
1999-07-08 00:00:00,1394.42
1999-07-09 00:00:00,1403.28
1999-07-12 00:00:00,1399.1
1999-07-13 00:00:00,1393.56
1999-07-14 00:00:00,1398.17
1999-07-15 00:00:00,1409.62
1999-07-16 00:00:00,1418.78
1999-07-19 00:00:00,1407.65
1999-07-20 00:00:00,1377.1
1999-07-21 00:00:00,1379.29
1999-07-22 00:00:00,1360.97
1999-07-23 00:00:00,1356.94
1999-07-26 00:00:00,1347.76
1999-07-27 00:00:00,1362.84
1999-07-28 00:00:00,1365.4
1999-07-29 00:00:00,1341.03
1999-07-30 00:00:00,1328.72
1999-08-02 00:00:00,1328.05
1999-08-03 00:00:00,1322.18
1999-08-04 00:00:00,1305.33
1999-08-05 00:00:00,1313.71
1999-08-06 00:00:00,1300.29
1999-08-09 00:00:00,1297.8
1999-08-10 00:00:00,1281.43
1999-08-11 00:00:00,1301.93
1999-08-12 00:00:00,1298.16
1999-08-13 00:00:00,1327.68
1999-08-16 00:00:00,1330.77
1999-08-17 00:00:00,1344.16
1999-08-18 00:00:00,1332.84
1999-08-19 00:00:00,1323.59
1999-08-20 00:00:00,1336.61
1999-08-23 00:00:00,1360.22
1999-08-24 00:00:00,1363.5
1999-08-25 00:00:00,1381.79
1999-08-26 00:00:00,1362.01
1999-08-27 00:00:00,1348.27
1999-08-30 00:00:00,1324.02
1999-08-31 00:00:00,1320.41
1999-09-01 00:00:00,1331.07
1999-09-02 00:00:00,1319.11
1999-09-03 00:00:00,1357.24
1999-09-07 00:00:00,1350.45
1999-09-08 00:00:00,1344.15
1999-09-09 00:00:00,1347.66
1999-09-10 00:00:00,1351.66
1999-09-13 00:00:00,1344.13
1999-09-14 00:00:00,1336.29
1999-09-15 00:00:00,1317.97
1999-09-16 00:00:00,1318.48
1999-09-17 00:00:00,1335.42
1999-09-20 00:00:00,1335.53
1999-09-21 00:00:00,1307.58
1999-09-22 00:00:00,1310.51
1999-09-23 00:00:00,1280.41
1999-09-24 00:00:00,1277.36
1999-09-27 00:00:00,1283.31
1999-09-28 00:00:00,1282.2
1999-09-29 00:00:00,1268.37
1999-09-30 00:00:00,1282.71
1999-10-01 00:00:00,1282.81
1999-10-04 00:00:00,1304.6
