,AA,AAPL,GE,IBM,JNJ,MSFT,PEP,SPX,XOM
1999-12-01 00:00:00,4285800.0,22098000.0,16459800.0,5336400.0,4588200.0,48864200.0,2953000.0,884000000.0,12538800.0
1999-12-02 00:00:00,5377400.0,20275600.0,11134200.0,6216900.0,6541800.0,55473800.0,8161800.0,900700000.0,10940000.0
1999-12-03 00:00:00,7656800.0,23151200.0,16856100.0,14680300.0,12721600.0,64100600.0,7442800.0,1006400000.0,11325600.0
1999-12-06 00:00:00,5080800.0,16688000.0,10057800.0,9928300.0,6749400.0,49098200.0,5641000.0,916800000.0,9162600.0
1999-12-07 00:00:00,3646000.0,15901200.0,16982400.0,11326100.0,10920000.0,56859200.0,5861600.0,1085800000.0,15663800.0
1999-12-08 00:00:00,3868600.0,14730800.0,19554000.0,8139800.0,9943200.0,40955800.0,4648600.0,957000000.0,9914600.0
1999-12-09 00:00:00,4116200.0,30555600.0,19329900.0,16643000.0,8678400.0,46258200.0,3755700.0,1122100000.0,12426200.0
1999-12-10 00:00:00,5631400.0,22786800.0,17184600.0,12588800.0,5855600.0,36836000.0,4618700.0,987200000.0,10566600.0
1999-12-13 00:00:00,4148200.0,18931200.0,18316500.0,7135200.0,5431600.0,52691600.0,5867400.0,977600000.0,12369600.0
1999-12-14 00:00:00,5739800.0,15570800.0,23201100.0,7437900.0,5782600.0,144116200.0,4302300.0,1027800000.0,11608200.0
1999-12-15 00:00:00,6010200.0,22254400.0,19654200.0,9437900.0,6045400.0,155571600.0,2771000.0,1033900000.0,13871600.0
1999-12-16 00:00:00,4967600.0,16568000.0,17744100.0,7122300.0,6486600.0,128660200.0,4415800.0,1070300000.0,11835400.0
1999-12-17 00:00:00,8138000.0,17700800.0,63554400.0,7676800.0,14598800.0,105898800.0,5427400.0,1349800000.0,21303200.0
1999-12-20 00:00:00,3116200.0,10155200.0,23141400.0,4836300.0,6377200.0,39433800.0,6300600.0,904600000.0,6939600.0
1999-12-21 00:00:00,2234000.0,11000000.0,19231800.0,4773500.0,5818200.0,57446000.0,4263400.0,963500000.0,7148200.0
1999-12-22 00:00:00,2069600.0,11682000.0,18556200.0,4005600.0,5783800.0,38565200.0,3809400.0,850000000.0,8365600.0
1999-12-23 00:00:00,2286600.0,8218800.0,12055800.0,4528700.0,5811200.0,31028400.0,2765700.0,728600000.0,7836200.0
1999-12-27 00:00:00,1837000.0,6022000.0,12299700.0,3740700.0,4163800.0,32202200.0,2452300.0,722600000.0,7030000.0
1999-12-28 00:00:00,2847000.0,8843200.0,11635800.0,4083100.0,3421000.0,24591000.0,4185700.0,655400000.0,8784000.0
1999-12-29 00:00:00,2025800.0,10161200.0,8920800.0,2683300.0,3125000.0,17449200.0,1189400.0,567860000.0,4389400.0
1999-12-30 00:00:00,1260600.0,7419200.0,8371800.0,3435100.0,2452200.0,22360000.0,1939400.0,554680000.0,5482800.0
1999-12-31 00:00:00,1045400.0,5856400.0,5883900.0,2870300.0,1377400.0,12517600.0,1223500.0,374050000.0,2769000.0
2000-01-03 00:00:00,3103200.0,19144400.0,22069800.0,10347700.0,4643800.0,53228400.0,5298400.0,931800000.0,13468400.0
2000-01-04 00:00:00,4469600.0,18310000.0,22121400.0,8227800.0,7823400.0,54119000.0,4555700.0,1009000000.0,14516800.0
2000-01-05 00:00:00,6243200.0,27818000.0,27292800.0,12733200.0,8235000.0,64059600.0,5701900.0,1085500000.0,17487800.0
2000-01-06 00:00:00,8989400.0,27443200.0,19873200.0,7971900.0,5365600.0,54976600.0,6863100.0,1092300000.0,19462600.0
2000-01-07 00:00:00,9069400.0,16463200.0,20141400.0,11856700.0,9866000.0,62013600.0,10527800.0,1225200000.0,16606000.0
2000-01-10 00:00:00,7671600.0,18059200.0,15226500.0,8540500.0,4933400.0,44963600.0,6402500.0,1064800000.0,8548400.0
2000-01-11 00:00:00,4463200.0,15775200.0,15123000.0,7873300.0,6160400.0,46743600.0,5607800.0,1014000000.0,8724000.0
2000-01-12 00:00:00,3747200.0,34870800.0,18342300.0,6803800.0,5165000.0,66532400.0,4267300.0,974600000.0,10322200.0
2000-01-13 00:00:00,4190800.0,36882400.0,14953500.0,8489700.0,4670000.0,83144000.0,3144200.0,1030400000.0,12065000.0
2000-01-14 00:00:00,3757000.0,13954400.0,18480300.0,10956600.0,5407600.0,73416400.0,5413700.0,1085900000.0,11273800.0
2000-01-18 00:00:00,4920800.0,16421200.0,18296700.0,7643900.0,4875600.0,81483600.0,4821600.0,1056700000.0,11934600.0
2000-01-19 00:00:00,4988600.0,21358000.0,14849700.0,8634500.0,5511600.0,97568200.0,3999700.0,1087800000.0,13093800.0
2000-01-20 00:00:00,10355400.0,65418800.0,30759000.0,17783400.0,4825400.0,56349800.0,3106100.0,1100700000.0,9621000.0
2000-01-21 00:00:00,7344800.0,17729200.0,24005400.0,7868700.0,8548200.0,68416200.0,4454400.0,1209800000.0,14345600.0
2000-01-24 00:00:00,3672200.0,15760000.0,27116100.0,6499200.0,11306600.0,63597600.0,3785000.0,1115800000.0,12470400.0
2000-01-25 00:00:00,5039000.0,17775200.0,25387500.0,6936900.0,12966200.0,59823200.0,4356500.0,1073700000.0,11922600.0
2000-01-26 00:00:00,6285600.0,13131200.0,15856800.0,4895100.0,9497800.0,49365000.0,3174100.0,1117300000.0,9308200.0
2000-01-27 00:00:00,4525200.0,12163600.0,19243500.0,8324600.0,12410400.0,63654800.0,2610100.0,1129500000.0,10553200.0
2000-01-28 00:00:00,6086400.0,15142000.0,29846700.0,6669400.0,12340000.0,58225400.0,4090800.0,1095800000.0,10361600.0
2000-01-31 00:00:00,3578000.0,25071200.0,21782700.0,6202700.0,9063800.0,73194200.0,2989600.0,993800000.0,14619000.0
2000-02-01 00:00:00,4459400.0,11380000.0,27339000.0,7304700.0,6090000.0,70196600.0,3602600.0,981000000.0,10668400.0
2000-02-02 00:00:00,5585000.0,16588800.0,21820200.0,7707700.0,5798200.0,49915600.0,3289100.0,1038600000.0,11564400.0
2000-02-03 00:00:00,2885000.0,16977600.0,20232000.0,6213800.0,10246800.0,49186000.0,3662900.0,1146500000.0,11616800.0
2000-02-04 00:00:00,2949400.0,15206800.0,18167100.0,5405300.0,6909400.0,55365400.0,3885600.0,1045100000.0,11445400.0
2000-02-07 00:00:00,4947000.0,15770800.0,18285000.0,5779500.0,5823200.0,40005800.0,3999700.0,918100000.0,7101800.0
2000-02-08 00:00:00,6816200.0,14613600.0,18695100.0,5464300.0,6128400.0,56229000.0,5010500.0,1047700000.0,9378800.0
2000-02-09 00:00:00,10457000.0,10698000.0,16023900.0,5374700.0,12424000.0,55090000.0,8432500.0,1050500000.0,12412800.0
2000-02-10 00:00:00,5411200.0,10832400.0,19167600.0,4446600.0,11347600.0,54527800.0,5909500.0,1058800000.0,13484400.0
2000-02-11 00:00:00,4910800.0,7592000.0,20552400.0,5749400.0,10240600.0,115559000.0,5530400.0,1025700000.0,12469000.0
2000-02-14 00:00:00,4129000.0,13130000.0,14541900.0,4544000.0,7380400.0,81028600.0,3493300.0,927300000.0,9761200.0
2000-02-15 00:00:00,5181000.0,17363600.0,18823500.0,5177500.0,9865400.0,71027600.0,3909600.0,1092100000.0,10785600.0
2000-02-16 00:00:00,7003000.0,13525200.0,14530800.0,3966900.0,9251200.0,65202600.0,4606800.0,1018800000.0,10266600.0
2000-02-17 00:00:00,5612800.0,10350000.0,28919100.0,5237500.0,5782600.0,80343400.0,2847700.0,1034800000.0,11688800.0
2000-02-18 00:00:00,10101000.0,8346800.0,35327400.0,7673400.0,8249600.0,79063000.0,3664500.0,1042300000.0,13801000.0
2000-02-22 00:00:00,4255600.0,15083200.0,27231000.0,7654800.0,7311600.0,66296200.0,2929400.0,980000000.0,10863200.0
2000-02-23 00:00:00,3263400.0,16905600.0,21956100.0,7435300.0,8300600.0,75847200.0,3249300.0,993700000.0,8882600.0
2000-02-24 00:00:00,4012400.0,13446400.0,27618600.0,9112000.0,18520000.0,69733200.0,3612800.0,1215000000.0,10790000.0
2000-02-25 00:00:00,2730000.0,8908000.0,26669400.0,10312200.0,13222200.0,65301400.0,4205500.0,1065200000.0,11801000.0
2000-02-28 00:00:00,4138800.0,11729200.0,27042900.0,8479900.0,13547800.0,76131800.0,3654700.0,1026500000.0,11883800.0
2000-02-29 00:00:00,4695200.0,13186800.0,22575000.0,10484900.0,10185000.0,58437400.0,4635500.0,1204300000.0,10474400.0
2000-03-01 00:00:00,4780600.0,38478000.0,26688900.0,10807800.0,9406800.0,106889800.0,5496400.0,1274100000.0,9887200.0
2000-03-02 00:00:00,4693800.0,11136800.0,19884900.0,11192900.0,6800400.0,106932600.0,5170400.0,1198600000.0,9803400.0
2000-03-03 00:00:00,7162400.0,11565200.0,23763900.0,10162800.0,5802800.0,101435200.0,4626600.0,1150300000.0,10212200.0
2000-03-06 00:00:00,3009800.0,7520000.0,18498600.0,10747400.0,7637800.0,93609400.0,4457900.0,1029000000.0,10507200.0
2000-03-07 00:00:00,3418800.0,9767600.0,29629500.0,10035100.0,16530000.0,135061000.0,7053200.0,1314100000.0,22818200.0
2000-03-08 00:00:00,4510800.0,9690800.0,23915100.0,8376400.0,12846200.0,94290000.0,5159800.0,1203000000.0,19982200.0
2000-03-09 00:00:00,2724000.0,9884400.0,18905100.0,6334100.0,9668400.0,88198800.0,3913200.0,1123000000.0,10909600.0
2000-03-10 00:00:00,3950000.0,8900800.0,20699700.0,7093200.0,8723400.0,85589000.0,3649100.0,1138800000.0,9435600.0
2000-03-13 00:00:00,2961400.0,10864400.0,19260900.0,7871000.0,5764000.0,61831800.0,4308000.0,1016100000.0,9471600.0
2000-03-14 00:00:00,9301400.0,15321200.0,19070400.0,7973700.0,10343400.0,73489200.0,4602900.0,1094000000.0,9051800.0
2000-03-15 00:00:00,7042000.0,15845200.0,25911000.0,5665900.0,12020400.0,53208000.0,5463800.0,1302800000.0,11891000.0
2000-03-16 00:00:00,7262600.0,13516800.0,30004800.0,6622500.0,15369600.0,77300800.0,5410300.0,1482300000.0,11601200.0
2000-03-17 00:00:00,5595000.0,10902400.0,31863000.0,8857300.0,11006600.0,81161600.0,4464500.0,1295100000.0,14934400.0
2000-03-20 00:00:00,4542200.0,7316400.0,15596400.0,6563500.0,6763800.0,47773000.0,2643800.0,920800000.0,10688800.0
2000-03-21 00:00:00,3939800.0,18729200.0,37144200.0,6771600.0,8031800.0,81648800.0,5479700.0,1065900000.0,10881000.0
2000-03-22 00:00:00,2441600.0,20288800.0,21711600.0,6137800.0,9984600.0,93975800.0,3431700.0,1075000000.0,14260600.0
2000-03-23 00:00:00,3568800.0,20098000.0,31321200.0,6492400.0,10395600.0,148224000.0,3792400.0,1078300000.0,10124400.0
2000-03-24 00:00:00,4357400.0,15962000.0,23076900.0,12125600.0,38765600.0,112196800.0,3345700.0,1052200000.0,8806800.0
2000-03-27 00:00:00,3083600.0,9976800.0,16407600.0,11862900.0,22611800.0,111434000.0,3397100.0,901000000.0,9664600.0
2000-03-28 00:00:00,2937600.0,7253600.0,21812100.0,8149600.0,18384400.0,81114400.0,4814300.0,959100000.0,8275000.0
2000-03-29 00:00:00,2793400.0,8568800.0,39131100.0,7312300.0,14705000.0,64363800.0,4254400.0,1061900000.0,20761200.0
2000-03-30 00:00:00,3370800.0,14800000.0,24966900.0,9158000.0,10348400.0,64178400.0,6850900.0,1193400000.0,13282200.0
2000-03-31 00:00:00,2826200.0,14457600.0,23431200.0,8015200.0,8021000.0,64281400.0,4957600.0,1227400000.0,12610600.0
2000-04-03 00:00:00,3040600.0,11742400.0,19182300.0,7715600.0,11110600.0,260118200.0,4337100.0,1021700000.0,9964400.0
2000-04-04 00:00:00,4645200.0,23596400.0,33030000.0,16667200.0,22026600.0,181244400.0,5803400.0,1515460000.0,16394400.0
2000-04-05 00:00:00,2867600.0,16359200.0,21418800.0,8693500.0,14047600.0,82887600.0,4780500.0,1110300000.0,13030600.0
2000-04-06 00:00:00,3374600.0,9290800.0,13791300.0,8887400.0,8306600.0,66421400.0,4050000.0,1008000000.0,8268200.0
2000-04-07 00:00:00,4449600.0,8668800.0,13326600.0,5380300.0,6323400.0,82613600.0,3829600.0,891600000.0,7828800.0
2000-04-10 00:00:00,3817400.0,7592400.0,14234400.0,5507300.0,8401200.0,60685400.0,2549500.0,853700000.0,9099400.0
2000-04-11 00:00:00,3719600.0,19368000.0,21002400.0,7738700.0,8906000.0,71961800.0,2408600.0,971400000.0,10670000.0
2000-04-12 00:00:00,3274800.0,33618800.0,19443000.0,8885200.0,7532800.0,153003800.0,4071700.0,1175900000.0,8602600.0
2000-04-13 00:00:00,5029400.0,18923600.0,25497000.0,8236400.0,7077800.0,94316200.0,2835500.0,1032000000.0,8914600.0
2000-04-14 00:00:00,4489400.0,23845600.0,31645500.0,11782000.0,8474400.0,151217800.0,3407300.0,1279700000.0,11852800.0
2000-04-17 00:00:00,4290200.0,14642400.0,31951500.0,9969500.0,11988400.0,119772200.0,3648700.0,1204700000.0,16210000.0
2000-04-18 00:00:00,5557800.0,13962400.0,25437900.0,8205500.0,15003400.0,91794600.0,2980300.0,1109400000.0,12060000.0
2000-04-19 00:00:00,4405000.0,18586400.0,14150400.0,14674500.0,7807600.0,53715400.0,2949900.0,1001400000.0,12100000.0
2000-04-20 00:00:00,4608600.0,25806800.0,17056800.0,10633300.0,5644000.0,52387400.0,4931800.0,896200000.0,8068200.0
2000-04-24 00:00:00,2742800.0,15845600.0,24014700.0,8523100.0,7208800.0,313645800.0,4457300.0,868700000.0,8914400.0
2000-04-25 00:00:00,4077800.0,14002400.0,22854600.0,9576400.0,5644400.0,159517400.0,3344800.0,1071100000.0,11707200.0
2000-04-26 00:00:00,3835000.0,13117600.0,21333300.0,6182800.0,5480000.0,107091200.0,3345300.0,999600000.0,8428200.0
2000-04-27 00:00:00,3472400.0,11678000.0,20227200.0,6317500.0,4766000.0,77669800.0,2825500.0,1111000000.0,9663400.0
2000-04-28 00:00:00,3207600.0,8932400.0,14133900.0,4888600.0,5154600.0,78082600.0,2279900.0,984600000.0,9733200.0
2000-05-01 00:00:00,3623200.0,8100000.0,12486600.0,4196100.0,5830600.0,107811000.0,2130100.0,966300000.0,8870400.0
2000-05-02 00:00:00,3963200.0,8446400.0,12725100.0,4085000.0,5166200.0,97716200.0,3228300.0,1011500000.0,8091200.0
2000-05-03 00:00:00,4226200.0,17500000.0,16594800.0,5543800.0,5089600.0,55354800.0,3802100.0,991600000.0,7068200.0
2000-05-04 00:00:00,3750000.0,14284400.0,15411000.0,3631300.0,3053800.0,43317200.0,2320400.0,925800000.0,10094600.0
2000-05-05 00:00:00,3087800.0,10160000.0,20685900.0,4695100.0,4241800.0,36402200.0,2252700.0,805500000.0,7088800.0
2000-05-08 00:00:00,2143000.0,6605600.0,11676500.0,4826900.0,9189400.0,36187600.0,3246100.0,787600000.0,7386000.0
2000-05-09 00:00:00,3833800.0,11685600.0,13439400.0,4864900.0,8169600.0,60778400.0,4305000.0,896600000.0,8385600.0
2000-05-10 00:00:00,6872600.0,19127600.0,15059400.0,10012700.0,8320400.0,67740000.0,8784400.0,1006400000.0,11370000.0
2000-05-11 00:00:00,3437200.0,17852400.0,13437300.0,8106200.0,4645400.0,58390800.0,5743100.0,953600000.0,10982600.0
2000-05-12 00:00:00,4328200.0,10962000.0,10713800.0,5599700.0,4082200.0,37886000.0,3598200.0,858200000.0,7973400.0
2000-05-15 00:00:00,4853600.0,24252000.0,13556300.0,5907800.0,4486800.0,33899600.0,3519200.0,854600000.0,8909000.0
2000-05-16 00:00:00,2320200.0,15736400.0,16931900.0,7265800.0,5168400.0,48410600.0,3736300.0,955500000.0,8729600.0
2000-05-17 00:00:00,2355600.0,14227600.0,11294900.0,5524500.0,3511200.0,53242000.0,2963400.0,820500000.0,11105400.0
2000-05-18 00:00:00,1836200.0,13365600.0,12866900.0,4577200.0,6093800.0,53640400.0,2544800.0,807900000.0,7169600.0
2000-05-19 00:00:00,2352600.0,26459200.0,12893000.0,6419200.0,7081800.0,66578000.0,2577700.0,853700000.0,8440400.0
2000-05-22 00:00:00,4545600.0,26995200.0,16754600.0,6769400.0,6143200.0,69955000.0,6425600.0,869000000.0,9688200.0
2000-05-23 00:00:00,5453600.0,18488000.0,12092000.0,5978900.0,5617200.0,57963200.0,2896700.0,869900000.0,8587200.0
2000-05-24 00:00:00,4181600.0,24248000.0,14942600.0,8184200.0,8222600.0,85482400.0,5443100.0,1152300000.0,9212200.0
2000-05-25 00:00:00,3011600.0,14530800.0,11438500.0,5967600.0,4532600.0,94348800.0,4494200.0,984500000.0,8625400.0
2000-05-26 00:00:00,6407000.0,6486400.0,8866300.0,4296900.0,3103800.0,55822000.0,3261000.0,722600000.0,5940400.0
2000-05-30 00:00:00,6006000.0,25481200.0,12945500.0,3617500.0,4222600.0,68536400.0,4196400.0,844200000.0,10204000.0
2000-05-31 00:00:00,4196400.0,15483600.0,14464600.0,3732500.0,4397600.0,54968200.0,3222300.0,960500000.0,9851600.0
2000-06-01 00:00:00,4304800.0,32280000.0,12817600.0,5712500.0,5238400.0,94507200.0,3685900.0,960100000.0,11895400.0
2000-06-02 00:00:00,7378800.0,28336400.0,12014700.0,5473300.0,9357800.0,80463200.0,3212200.0,1162400000.0,18611600.0
2000-06-05 00:00:00,4486000.0,11582000.0,9592300.0,7281400.0,5326000.0,64400000.0,1968300.0,838600000.0,8662800.0
2000-06-06 00:00:00,3992800.0,18771200.0,7964800.0,5369400.0,3206000.0,99019000.0,3996900.0,950100000.0,12141600.0
2000-06-07 00:00:00,4372200.0,12056800.0,9976600.0,11115500.0,4108400.0,76310600.0,3652200.0,854600000.0,9567800.0
2000-06-08 00:00:00,3959200.0,8540800.0,8691800.0,9325600.0,3688400.0,94765600.0,5686600.0,854300000.0,10679600.0
2000-06-09 00:00:00,6432600.0,9020000.0,10962800.0,4739100.0,4108200.0,35710200.0,3119600.0,786000000.0,9392600.0
2000-06-12 00:00:00,3386500.0,10374400.0,12246200.0,3640300.0,3808400.0,49260600.0,3470300.0,774100000.0,11281800.0
2000-06-13 00:00:00,6905800.0,12570000.0,13406400.0,4008600.0,5406000.0,44289200.0,6619800.0,935900000.0,7580000.0
2000-06-14 00:00:00,4936600.0,9925200.0,10300100.0,5282600.0,5496000.0,79992400.0,5736800.0,929700000.0,11070000.0
2000-06-15 00:00:00,4383800.0,8898800.0,11984300.0,5386300.0,7975000.0,65592600.0,5856600.0,1011400000.0,11326000.0
2000-06-16 00:00:00,5523400.0,10842400.0,18995100.0,8046200.0,7345400.0,68710600.0,6044800.0,1250800000.0,19659000.0
2000-06-19 00:00:00,3853300.0,14089200.0,9807400.0,6059200.0,3567600.0,46604800.0,3689700.0,921700000.0,9033800.0
2000-06-20 00:00:00,2895800.0,17922000.0,11161600.0,7103800.0,4365600.0,62275000.0,4306500.0,1031500000.0,8803800.0
2000-06-21 00:00:00,3871500.0,17500000.0,13845200.0,6487000.0,5114400.0,160399600.0,3783800.0,1009600000.0,9381200.0
2000-06-22 00:00:00,3555700.0,16706200.0,15694200.0,4853100.0,3993400.0,87315200.0,3282800.0,1022700000.0,9393800.0
2000-06-23 00:00:00,3479300.0,7320400.0,10195700.0,3360900.0,3848200.0,49811600.0,3736600.0,847600000.0,5769600.0
2000-06-26 00:00:00,2920700.0,6631000.0,9103300.0,3625900.0,15786600.0,48287000.0,3391700.0,889000000.0,6345600.0
2000-06-27 00:00:00,3844900.0,7270600.0,9813100.0,6607900.0,14786200.0,31071200.0,3950800.0,1042500000.0,8167200.0
2000-06-28 00:00:00,3348400.0,10235000.0,13246800.0,6436600.0,8785000.0,37459200.0,3043400.0,1095100000.0,7355600.0
2000-06-29 00:00:00,4156800.0,7281200.0,12893000.0,7688500.0,8611600.0,38449000.0,2972300.0,1110900000.0,9440400.0
2000-06-30 00:00:00,4676100.0,11550000.0,19076300.0,8612600.0,16090400.0,52356400.0,8258100.0,1459700000.0,19927200.0
2000-07-03 00:00:00,1170700.0,2535000.0,6604600.0,2304400.0,4776000.0,15734800.0,2001300.0,451900000.0,8593800.0
2000-07-05 00:00:00,1906100.0,9478800.0,13558000.0,14339600.0,7306800.0,34824400.0,3503900.0,1019300000.0,13743400.0
2000-07-06 00:00:00,1463500.0,11063800.0,9616500.0,12932700.0,5795400.0,47873200.0,2527700.0,947300000.0,10967200.0
2000-07-07 00:00:00,5901400.0,9422600.0,9937800.0,9031700.0,6508400.0,54153200.0,3557000.0,931700000.0,9288400.0
2000-07-10 00:00:00,6390300.0,14211000.0,12246700.0,4212200.0,4349400.0,52689800.0,4691100.0,838700000.0,6440400.0
2000-07-11 00:00:00,5927100.0,12783200.0,12912600.0,5619800.0,6782800.0,37164800.0,4122500.0,980500000.0,8875400.0
2000-07-12 00:00:00,4463400.0,8057600.0,10783100.0,5550500.0,5678400.0,58370200.0,4286200.0,1001200000.0,7559400.0
2000-07-13 00:00:00,2287300.0,15925600.0,16100500.0,5669700.0,7656600.0,80843200.0,6162000.0,1026800000.0,7906000.0
2000-07-14 00:00:00,2711600.0,6804400.0,11123900.0,4020000.0,12587600.0,51180600.0,4642400.0,960600000.0,9973200.0
2000-07-17 00:00:00,2862800.0,9289000.0,18369600.0,6632700.0,8805000.0,53992800.0,4521700.0,906000000.0,10947800.0
2000-07-18 00:00:00,4684700.0,11378200.0,11987500.0,6452700.0,8287600.0,70617200.0,4271500.0,908300000.0,12313800.0
2000-07-19 00:00:00,3257900.0,16359600.0,9531300.0,7781400.0,5367200.0,139924600.0,4328300.0,909400000.0,8630600.0
2000-07-20 00:00:00,2238500.0,16631800.0,11220500.0,23048400.0,5950000.0,54690600.0,3817100.0,1064600000.0,7799600.0
2000-07-21 00:00:00,2766200.0,7013200.0,13019700.0,8966400.0,7627800.0,56100600.0,3349900.0,968300000.0,8365600.0
2000-07-24 00:00:00,1696900.0,14720600.0,9440000.0,6814400.0,5685000.0,56165600.0,2646100.0,880300000.0,8325000.0
2000-07-25 00:00:00,1720200.0,7567200.0,8467800.0,5566900.0,5880600.0,64188600.0,3886800.0,969400000.0,11017800.0
2000-07-26 00:00:00,2597400.0,7526200.0,16765300.0,6670400.0,7357200.0,85404600.0,5400100.0,1235800000.0,17265600.0
2000-07-27 00:00:00,1359500.0,10543800.0,13786600.0,4047400.0,6589400.0,74337600.0,2512400.0,1156400000.0,16792200.0
2000-07-28 00:00:00,3548600.0,8505400.0,13406700.0,5355600.0,4846800.0,75645600.0,4039000.0,980000000.0,7991200.0
2000-07-31 00:00:00,2588800.0,5550000.0,17194200.0,5113500.0,6338200.0,70283800.0,5129900.0,952600000.0,11641000.0
2000-08-01 00:00:00,2233200.0,4904600.0,13002900.0,2996500.0,5051000.0,47163600.0,3561500.0,938700000.0,12362800.0
2000-08-02 00:00:00,2189000.0,5808800.0,15445700.0,5877900.0,4982200.0,48269200.0,2421300.0,994500000.0,16513800.0
2000-08-03 00:00:00,1875300.0,12150000.0,12935400.0,5567400.0,5716600.0,54543400.0,4031300.0,1095600000.0,9909000.0
2000-08-04 00:00:00,1615700.0,9406800.0,9088500.0,4460500.0,4064000.0,38107400.0,3164100.0,956000000.0,8028400.0
2000-08-07 00:00:00,1711800.0,6697200.0,7729700.0,5910700.0,3817600.0,52741800.0,1840800.0,854800000.0,7350400.0
2000-08-08 00:00:00,4225300.0,6315400.0,8808200.0,5736700.0,4603400.0,138038800.0,3456700.0,992200000.0,6281600.0
2000-08-09 00:00:00,3980900.0,13569000.0,21437700.0,6585400.0,7089600.0,63945600.0,3574900.0,1054000000.0,9486800.0
2000-08-10 00:00:00,2059200.0,8995400.0,18241700.0,5484100.0,5748800.0,48986000.0,3483600.0,940800000.0,7045400.0
2000-08-11 00:00:00,2279100.0,8503200.0,12111100.0,6142400.0,4491800.0,35629600.0,3756900.0,835500000.0,6122600.0
2000-08-14 00:00:00,2056300.0,5603400.0,7795000.0,4949400.0,2864400.0,53427000.0,3871000.0,783800000.0,6545400.0
2000-08-15 00:00:00,2685200.0,4089000.0,10792200.0,4378100.0,3298800.0,40714200.0,2480000.0,895900000.0,7169000.0
2000-08-16 00:00:00,3771200.0,5137600.0,7451700.0,5946000.0,3220000.0,44976200.0,6676000.0,929800000.0,7302800.0
2000-08-17 00:00:00,2449000.0,9683400.0,10330000.0,4338400.0,4721600.0,36112800.0,2585300.0,922400000.0,8357800.0
2000-08-18 00:00:00,2456800.0,6798800.0,8319800.0,4127500.0,5486200.0,54438800.0,2598500.0,821400000.0,8307800.0
2000-08-21 00:00:00,2004700.0,4803800.0,7814200.0,3234200.0,3669600.0,34119600.0,1403900.0,731600000.0,5158800.0
2000-08-22 00:00:00,2606800.0,9889000.0,8087500.0,2769400.0,3228800.0,54428200.0,1776100.0,818800000.0,6471200.0
2000-08-23 00:00:00,2097100.0,8470400.0,11312800.0,4251200.0,3442200.0,36726800.0,1402600.0,871000000.0,9296600.0
2000-08-24 00:00:00,2911900.0,11109400.0,11981300.0,5988300.0,3304000.0,42405400.0,1717800.0,837100000.0,11207800.0
2000-08-25 00:00:00,1324000.0,11947800.0,8098400.0,8279000.0,3700000.0,52729400.0,1763600.0,685600000.0,6402800.0
2000-08-28 00:00:00,2451200.0,12822600.0,12556000.0,8536600.0,5161200.0,56421600.0,2069600.0,733600000.0,5892600.0
2000-08-29 00:00:00,1989100.0,9546200.0,8230700.0,6040000.0,3902200.0,59400200.0,1903100.0,795600000.0,6426200.0
2000-08-30 00:00:00,1662200.0,10199600.0,10482400.0,4928800.0,4207600.0,53498800.0,2949200.0,818400000.0,7706200.0
2000-08-31 00:00:00,2460300.0,14988800.0,11900600.0,5469500.0,4703800.0,72575400.0,3010600.0,1056600000.0,7736800.0
2000-09-01 00:00:00,1439400.0,9181800.0,7741000.0,5776300.0,3040600.0,37629800.0,1963400.0,767700000.0,8087600.0
2000-09-05 00:00:00,2178400.0,10669000.0,9308200.0,4112100.0,5308400.0,50755200.0,2666800.0,838500000.0,11932800.0
2000-09-06 00:00:00,2640900.0,12700400.0,14609500.0,6473000.0,5622600.0,62960800.0,2212800.0,995100000.0,11900600.0
2000-09-07 00:00:00,2215400.0,7770400.0,8031500.0,4622800.0,2648800.0,111711200.0,3596700.0,985500000.0,7307200.0
2000-09-08 00:00:00,1872100.0,6984400.0,10879400.0,4993700.0,3813200.0,56709600.0,1851500.0,961000000.0,9295400.0
2000-09-11 00:00:00,2775300.0,6699000.0,11777500.0,7617700.0,4103400.0,48495200.0,1632100.0,899300000.0,14309000.0
2000-09-12 00:00:00,4388700.0,6722200.0,10180000.0,5001700.0,3927200.0,46781200.0,2005100.0,991200000.0,15150400.0
2000-09-13 00:00:00,4860400.0,10932600.0,7604800.0,5473600.0,4902200.0,40744800.0,3228600.0,1068300000.0,10446200.0
2000-09-14 00:00:00,2636100.0,15241800.0,7924800.0,4425500.0,4170000.0,78503000.0,2946200.0,1014000000.0,8713800.0
2000-09-15 00:00:00,3678500.0,14095400.0,20244200.0,5481700.0,6267600.0,99915200.0,3424000.0,1268400000.0,24841800.0
2000-09-18 00:00:00,3524900.0,15163200.0,12821300.0,3932800.0,7644400.0,69037800.0,1400100.0,962500000.0,17322800.0
2000-09-19 00:00:00,12114900.0,9706200.0,11888400.0,3341000.0,3948800.0,79311200.0,1910900.0,1024900000.0,12281000.0
2000-09-20 00:00:00,9768200.0,8121600.0,14211900.0,4623400.0,5467200.0,67791400.0,3316700.0,1104000000.0,17369400.0
2000-09-21 00:00:00,6317100.0,18238400.0,10721700.0,4302200.0,5855000.0,48952200.0,3298400.0,1105400000.0,15930400.0
2000-09-22 00:00:00,9012500.0,25961200.0,14249900.0,5930100.0,5524000.0,84476600.0,5068300.0,1185500000.0,18030600.0
